502.911278134794	-804.8558883829974
502.5362325143138	-804.5253690241095
502.1611868938336	-804.1948496652217
501.7861412733534	-803.8643303063338
501.4110956528732	-803.533810947446
501.036050032393	-803.2032915885582
500.6546234219827	-802.880055963093
500.2731968115724	-802.5568203376279
499.8917702011621	-802.2335847121627
499.5103435907518	-801.9103490866976
499.1289169803415	-801.5871134612324
498.7474903699312	-801.2638778357673
498.3630602466453	-800.9442387183923
497.97863012335944	-800.6245996010173
497.59420000007356	-800.3049604836423
497.2097698767877	-799.9853213662673
496.8253397535018	-799.6656822488923
496.4409096302159	-799.3460431315173
496.05783508107794	-799.0247249520372
495.67476053193997	-798.7034067725572
495.291685982802	-798.3820885930771
494.91130371722835	-798.0576176614358
494.5309214516547	-797.7331467297944
494.15053918608106	-797.408675798153
493.7701569205074	-797.0842048665116
493.3897746549338	-796.7597339348703
493.00939238936013	-796.4352630032289
492.6289660107799	-796.1108092346417
492.24853963219965	-795.7863554660545
491.8681132536194	-795.4619016974673
491.4876868750392	-795.1374479288801
491.10726049645893	-794.8129941602929
490.7268341178787	-794.4885403917057
490.3460725632927	-794.1644882030225
489.9634821152207	-793.8430554737182
489.5808916671487	-793.5216227444139
489.1983012190767	-793.2001900151096
488.8157107710047	-792.8787572858052
488.4331203229327	-792.5573245565009
488.05052987486073	-792.2358918271966
487.67025273830853	-791.9115850534254
487.28997560175634	-791.5872782796541
486.90969846520414	-791.2629715058829
486.52942132865195	-790.9386647321116
486.14914419209975	-790.6143579583404
485.76886705554756	-790.2900511845692
485.390100742457	-789.9638789887787
485.0113344293664	-789.6377067929882
484.6325681162758	-789.3115345971977
484.2579232203763	-788.980457857818
483.8832783244768	-788.6493811184383
483.5086334285773	-788.3183043790586
483.1339885326778	-787.987227639679
482.7593436367783	-787.6561509002993
482.3846987408788	-787.3250741609196
482.01031270100486	-786.9936981850212
481.63592666113095	-786.6623222091229
481.26154062125704	-786.3309462332245
480.88715458138313	-785.9995702573261
480.5214923152522	-785.6586213390167
480.1558300491213	-785.3176724207073
479.79016778299035	-784.9767235023978
479.4245055168594	-784.6357745840884
479.0588432507285	-784.294825665779
478.6931809845976	-783.9538767474695
478.33866402393454	-783.6013369784328
477.9995600193418	-783.2339508002451
477.66045601474906	-782.8665646220575
477.3213520101563	-782.4991784438698
476.98525646763807	-782.1290386629215
476.6491609251198	-781.7588988819732
476.31306538260156	-781.3887591010249
475.98435305828974	-781.0120586854842
475.6556407339779	-780.6353582699436
475.3269284096661	-780.2586578544029
474.9982160853543	-779.8819574388623
474.66950376104245	-779.5052570233216
474.3407914367306	-779.128556607781
474.01838392053986	-778.7464402004418
473.6959764043491	-778.3643237931027
473.3848665311456	-777.9729028817914
473.07375665794206	-777.58148197048
472.76264678473854	-777.1900610591687
472.451536911535	-776.7986401478573
472.1404270383315	-776.407219236546
471.8325298005461	-776.0132718110016
471.52463256276076	-775.6193243854572
471.2167353249754	-775.2253769599128
470.90883808719	-774.8314295343683
470.64419293374795	-774.4072091473399
470.37954778030587	-773.9829887603115
470.1149026268638	-773.5587683732831
469.8502574734217	-773.1345479862547
469.58561231997965	-772.7103275992263
469.3211033742895	-772.2860223242052
469.0565944285994	-771.8617170491841
468.7920854829093	-771.437411774163
468.534343451408	-771.0090329262035
468.27660141990674	-770.580654078244
468.0188593884055	-770.1522752302845
467.7611173569042	-769.723896382325
467.50337532540294	-769.2955175343656
467.2456332939017	-768.8671386864061
466.9934506554727	-768.4354543894079
466.74126801704375	-768.0037700924098
466.4890853786148	-767.5720857954117
466.2551061888006	-767.1305477006608
466.0211269989864	-766.68900960591
465.7871478091722	-766.2474715111591
465.553168619358	-765.8059334164083
465.3191894295438	-765.3643953216574
465.08521023972963	-764.9228572269066
464.8804876209325	-764.4670624909571
464.6757650021354	-764.0112677550077
464.4710423833383	-763.5554730190582
464.26631976454115	-763.0996782831088
464.06159714574403	-762.6438835471594
463.8568745269469	-762.1880888112099
463.6661808043375	-761.7258989134219
463.4754870817281	-761.2637090156339
463.2847933591187	-760.8015191178459
463.10678603849095	-760.3343981613824
462.9287787178632	-759.8672772049189
462.7507713972355	-759.4001562484553
462.57276407660777	-758.9330352919918
462.39475675598004	-758.4659143355283
462.21701936754226	-757.9986301899871
462.0392819791045	-757.531346044446
461.8615445906667	-757.0640618989048
461.68380720222893	-756.5967777533637
461.52784717951386	-756.1218654827758
461.3718871567988	-755.6469532121879
461.2159271340837	-755.1720409416
461.0599671113686	-754.6971286710121
460.90400708865354	-754.2222164004243
460.76432517677335	-753.7421664546006
460.62464326489317	-753.2621165087769
460.484961353013	-752.7820665629532
460.3452794411328	-752.3020166171295
460.2055975292526	-751.8219666713059
460.0659156173724	-751.3419167254822
459.92870382130604	-750.8611396533523
459.79982336392305	-750.3780648212128
459.67094290654006	-749.8949899890732
459.5420624491571	-749.4119151569337
459.4131819917741	-748.9288403247941
459.2843015343911	-748.4457654926546
459.1554210770081	-747.962690660515
459.06515919097	-747.6243674862199
458.9716706662552	-747.1332067018335
458.8781821415404	-746.6420459174471
458.78469361682556	-746.1508851330608
458.69120509211075	-745.6597243486744
458.59771656739593	-745.1685635642881
458.51572617921823	-744.6753542938192
458.43373579104053	-744.1821450233502
458.35174540286283	-743.6889357528813
458.26975501468513	-743.1957264824124
458.18776462650743	-742.7025172119435
458.10577423832973	-742.2093079414745
458.0264653794023	-741.7156666484125
457.94715652047483	-741.2220253553504
457.8870068083024	-740.7256757584711
457.8268570961299	-740.2293261615918
457.76670738395745	-739.7329765647124
457.706557671785	-739.2366269678331
457.64640795961253	-738.7402773709538
457.60295641041785	-738.2422012207472
457.55950486122316	-737.7441250705407
457.5160533120285	-737.2460489203341
457.4726017628338	-736.7479727701276
457.4291502136391	-736.2498966199211
457.3856986644444	-735.7518204697145
457.3641007090888	-735.2523009241226
457.3425027537332	-734.7527813785306
457.32090479837757	-734.2532618329386
457.3017895697483	-733.7536395173498
457.282674341119	-733.254017201761
457.2635591124897	-732.7543948861722
457.2736349129958	-732.2545162019763
457.28371071350193	-731.7546375177805
457.29378651400805	-731.2547588335846
457.30386231451416	-730.7548801493887
457.3139381150203	-730.2550014651928
457.3240139155264	-729.7551227809969
457.33766353325905	-729.2553315338592
457.35927050736814	-728.755808926867
457.3808774814772	-728.2562863198747
457.4024844555863	-727.7567637128824
457.4240914296954	-727.2572411058901
457.4456984038045	-726.7577184988978
457.4673053779136	-726.2581958919055
457.51598470273814	-725.7606094871398
457.5646640275627	-725.2630230823742
457.61334335238723	-724.7654366776085
457.6660778101416	-724.2682652984643
457.71881226789594	-723.77109391932
457.7715467256503	-723.2739225401758
457.82428118340465	-722.7767511610316
457.90526958214605	-722.2833543252959
457.98625798088744	-721.7899574895603
458.06724637962884	-721.2965606538246
458.14823477837024	-720.8031638180889
458.22922317711163	-720.3097669823533
458.3102828930574	-719.816409458356
458.3913426090031	-719.3230519343588
458.47240232494886	-718.8296944103615
458.5534620408946	-718.3363368863643
458.63452175684034	-717.842979362367
458.7350178164029	-717.3532169073321
458.83551387596543	-716.8634544522972
458.936009935528	-716.3736919972623
458.99951436487027	-716.0642063780688
459.03533738963506	-715.5654989058478
459.07116041439986	-715.0667914336268
459.10698343916465	-714.5680839614058
459.14280646392945	-714.0693764891848
459.17862948869424	-713.5706690169638
459.21445262196045	-713.0719615525335
459.25027575522665	-712.5732540881031
459.28609888849286	-712.0745466236727
459.32192202175906	-711.5758391592424
459.35774515502527	-711.077131694812
459.3935682942558	-710.5784242308099
459.4293914334863	-710.0797167668078
459.4652145727168	-709.5810093028057
459.5010377119473	-709.0823018388036
459.5368608511778	-708.5835943748015
459.52653761838405	-708.0837062127741
459.51621438559033	-707.5838180507468
459.5058911527966	-707.0839298887195
459.4955679200029	-706.5840417266921
459.48524468720916	-706.0841535646648
459.4657237546415	-705.5845396155449
459.4462028220738	-705.0849256664251
459.42668188950614	-704.5853117173052
459.40716095693847	-704.0856977681854
459.3868323363324	-703.586115994626
459.36650371572637	-703.0865342210666
459.3461750951203	-702.5869524475072
459.32584647451426	-702.0873706739478
459.3055178539082	-701.5877889003884
459.35163262672836	-701.0899305364268
459.3977473995485	-700.5920721724651
459.44386217236865	-700.0942138085035
459.4899769451888	-699.5963554445418
459.53609171800895	-699.0984970805802
459.5822064908291	-698.6006387166185
459.63355193814283	-698.1032931220038
459.68489738545657	-697.6059475273892
